,time,counts,error
521,26100.0,-0.7514438071441139,0.28
522,26150.0,-2.0318143848004486,0.24
523,26200.0,3.968146999877667,0.28
524,26250.0,7.601433138438772,0.25
525,26300.0,2.800420175664437,0.31
526,26350.0,-2.4082097945144887,0.23
527,26400.0,0.8320097477281418,0.29
528,26450.0,7.1424527924336605,0.24
529,26500.0,5.478391174396936,0.31
530,26550.0,-1.1496869693217953,0.23
531,26600.0,-1.839533394491688,0.28
532,26650.0,4.8962973218891594,0.22
533,26700.0,7.3360494245263475,0.30
534,26750.0,2.0987371102803096,0.25
535,26800.0,-2.6893763733138702,0.27
536,26850.0,2.10477173860341,0.25
537,26900.0,7.614316679069826,0.30
538,26950.0,4.35519353222798,0.22
539,27000.0,-1.2414492455410828,0.29
540,27050.0,-1.0670161360297286,0.23
541,27100.0,5.865160261863011,0.30
542,27150.0,6.918996304564326,0.24
543,27200.0,0.532517864457295,0.29
544,27250.0,-2.3409966492900733,0.24
545,27300.0,3.2483300865333353,0.32
546,27350.0,7.6130673416828305,0.23
547,27400.0,3.816929344478267,0.30
548,27450.0,-2.170225775538536,0.23
549,27500.0,-0.21138831328484997,0.29
550,27550.0,6.2029333488911025,0.24
551,27600.0,6.840655175570667,0.31
552,27650.0,0.07677625736490779,0.24
553,27700.0,-2.0257143243741704,0.31
554,27750.0,3.8068531780202086,0.26
555,27800.0,7.293357813226212,0.29
556,27850.0,3.277776210903549,0.26
557,27900.0,-2.6731905706286954,0.29
558,27950.0,0.7571400244425388,0.25
559,28000.0,6.350538882059714,0.28
560,28050.0,5.835334651657943,0.26
561,28100.0,-1.164983829004242,0.27
562,28150.0,-1.520567396745022,0.23
563,28200.0,4.554660019149368,0.28
564,28250.0,7.854282015082994,0.26
565,28300.0,2.163134841947367,0.29
566,28350.0,-2.401580177394262,0.25
567,28400.0,1.5758790254542852,0.32
568,28450.0,7.15219460155429,0.24
569,28500.0,4.8608425505814115,0.29
570,28550.0,-1.301471521256068,0.25
571,28600.0,-1.0867776332497638,0.31
572,28650.0,5.576988430941167,0.27
573,28700.0,7.269401860587628,0.30
574,28750.0,0.9988692475061498,0.24
575,28800.0,-2.6409558187934383,0.28
576,28850.0,2.9403377569948512,0.27
577,28900.0,7.4458857832626695,0.32
578,28950.0,4.61795320863835,0.24
579,29000.0,-1.7442458283092876,0.29
580,29050.0,-0.6694148927878052,0.26
581,29100.0,5.6107357601996455,0.33
582,29150.0,6.766640707542788,0.25
583,29200.0,0.4805330670217405,0.30
584,29250.0,-1.9013361712597248,0.27
585,29300.0,3.8049568023139897,0.32
586,29350.0,7.903724635115018,0.26
587,29400.0,3.6997860581235553,0.31
588,29450.0,-2.248267266604383,0.26
589,29500.0,0.07305365824992371,0.34
590,29550.0,6.835149948980565,0.28
591,29600.0,5.948046346884992,0.31
592,29650.0,0.15260518368267695,0.27
593,29700.0,-1.72719680603393,0.33
594,29750.0,4.203872819282035,0.26
595,29800.0,7.2921862445407335,0.33
596,29850.0,2.6511140559482502,0.29
597,29900.0,-2.222347736047071,0.33
598,29950.0,1.1293159541717464,0.28
599,30000.0,6.792450290723739,0.34
600,30050.0,5.939430617217054,0.27
601,30100.0,-0.4822425121998868,0.37
602,30150.0,-2.0073363114398037,0.28
603,30200.0,4.611692190322481,0.36
604,30250.0,7.992214019148126,0.29
605,30300.0,1.7576226503912507,0.34
606,30350.0,-2.4894851895510115,0.26
607,30400.0,1.4358525376245383,0.31
608,30450.0,7.258359304376741,0.31
609,30500.0,4.48989642541479,0.29
610,30550.0,-1.6438233072537214,0.26
611,30600.0,-0.25461310078654265,0.40
612,30650.0,5.464250621478005,0.31
613,30700.0,7.399191466580666,0.36
614,30750.0,-0.2948585474963652,0.39
615,30800.0,-2.1570730852125997,0.33
616,30850.0,2.4176400969209717,0.27
617,30900.0,7.312529816563881,0.31
618,30950.0,4.24126632153654,0.30
619,31000.0,-1.995039510030487,0.36
620,31050.0,-0.34556077876111413,0.30
621,31100.0,6.459335968729558,0.36
622,31150.0,6.462781157698756,0.27
623,31200.0,0.2288715951736271,0.32
624,31250.0,-2.306978355776696,0.27
625,31300.0,3.2388999881486322,0.34
626,31350.0,7.198854476495149,0.28
627,31400.0,2.437429721069363,0.31
628,31450.0,-1.7523938941042312,0.28
629,31500.0,0.6801064281477456,0.32
630,31550.0,6.267352669670988,0.25
631,31600.0,5.696635690179981,0.29
632,31650.0,-1.3073681081465838,0.23
633,31700.0,-1.8254855630933529,0.30
634,31750.0,4.2838693515255475,0.28
635,31800.0,7.215648445098326,0.34
636,31850.0,2.9136283010472885,0.28
637,31900.0,-2.5263934404903696,0.31
638,31950.0,1.230083383138386,0.28
639,32000.0,7.1619079054002,0.36
640,32050.0,5.317989298481198,0.31
641,32100.0,-1.1018536554045277,0.39
642,32150.0,-1.07310890807278,0.31
643,32200.0,5.287571755605157,0.36
644,32250.0,7.355699793595781,0.34
645,32300.0,1.2457009459814437,0.39
646,32350.0,-1.931833302241619,0.37
647,32400.0,2.270141252463182,0.37
648,32450.0,7.310301958771186,0.28
649,32500.0,4.297142326330193,0.33
650,32550.0,-1.9156056858355996,0.28
651,32600.0,-0.7442777194831831,0.40
652,32650.0,6.156564317057179,0.35
653,32700.0,7.196186103953763,0.40
654,32750.0,0.39931082952800967,0.27
655,32800.0,-1.8379524969903511,0.35
656,32850.0,3.1448522623258186,0.31
657,32900.0,8.213908100924714,0.38
658,32950.0,4.2468539827168605,0.33
659,33000.0,-2.2029572094197665,0.38
660,33050.0,0.3330951704376397,0.30
661,33100.0,6.259638947436777,0.36
662,33150.0,6.278459765934265,0.27
663,33200.0,0.25917775219348727,0.33
664,33250.0,-1.9284566702076633,0.28
665,33350.0,7.648430642555136,0.33
666,33400.0,2.741661545868768,0.30
667,33450.0,-2.2420222534204357,0.27
668,33500.0,0.6681492523802757,0.33
669,33550.0,7.128456750553346,0.25
670,33600.0,5.907708393156873,0.33
671,33650.0,-0.8816613018470623,0.26
672,33700.0,-1.5314072482620045,0.33
673,33750.0,4.465104744360831,0.25
674,33800.0,7.054033430827953,0.32
675,33850.0,2.00714637985677,0.49
676,33900.0,-2.2650514073855716,0.35
677,33950.0,1.6377003402007815,0.25
678,34000.0,7.668096593715886,0.34
679,34050.0,5.032500516142069,0.29
680,34100.0,-1.6025412698611938,0.38
681,34150.0,-0.768980297040954,0.34
682,34200.0,5.4306839682810315,0.41
683,34250.0,7.255334948220948,0.30
684,34300.0,1.4291687194697045,0.39
685,34350.0,-2.38866363119646,0.29
686,34400.0,2.0269340792831105,0.34
687,34450.0,7.31750144344795,0.32
688,34500.0,4.764230142016125,0.39
689,34550.0,-1.585787164404381,0.31
690,34600.0,-0.11710229939616257,0.37
691,34650.0,6.152486356540637,0.29
692,34700.0,6.381270159897223,0.35
693,34750.0,0.17309411323167057,0.25
694,34800.0,-2.7239473920919544,0.27
695,34850.0,3.7001482181171355,0.27
696,34900.0,7.269809114435734,0.34
697,34950.0,3.64647679575836,0.29
698,35000.0,-2.6472427850687166,0.34
699,35050.0,-0.9349737463976187,0.26
700,35100.0,6.420416290028376,0.33
701,35150.0,5.744823242168451,0.28
702,35200.0,-0.14696533603466477,0.35
703,35250.0,-1.9864281053572341,0.27
704,35300.0,3.9315214395288995,0.36
705,35350.0,7.812557538018851,0.29
706,35400.0,2.6543001860715116,0.36
707,35450.0,-2.196694172785003,0.32
708,35500.0,0.765505206791997,0.34
709,35550.0,6.757485285486803,0.30
710,35600.0,5.4826391869396005,0.34
711,35650.0,-0.688872236334193,0.29
712,35700.0,-1.145902852623502,0.38
713,35750.0,4.595885753521053,0.28
714,35800.0,7.507758410029176,0.35
715,35850.0,1.3734905945290046,0.28
716,35900.0,-2.358175139893287,0.36
717,35950.0,1.8803898400719405,0.29
718,36000.0,7.800320171867115,0.43
719,36049.0,6.933925531799471,0.36
720,36100.0,-1.6731261021173345,0.44
721,36150.0,-0.7961473218486921,0.36
722,36200.0,5.64947934714302,0.42
723,36250.0,6.821837014950584,0.35
724,36300.0,0.7797974111021697,0.36
725,36350.0,-1.9701457366634583,0.29
726,36400.0,2.84440712661159,0.31
727,36450.0,7.399563121880691,0.24
728,36500.0,3.8928616883402185,0.34
729,36550.0,-1.8734466721379976,0.30
730,36600.0,-0.47450373528105594,0.37
731,36650.0,6.2806573713991725,0.31
732,36700.0,6.535440026438972,0.37
733,36750.0,-0.24184110712239537,0.32
734,36800.0,-2.2555383157983946,0.37
735,36850.0,3.64171172468652,0.32
736,36900.0,7.680151572606977,0.35
737,36950.0,3.08192585598442,0.29
738,37000.0,-2.7372609007694026,0.33
739,37049.0,-1.450219419957366,0.30
740,37100.0,7.270539403432251,0.39
741,37150.0,5.653117033463976,0.28
742,37200.0,-0.14804381381439402,0.39
743,37250.0,-1.5716698169925625,0.29
744,37299.0,2.5536293256435303,0.40
745,37350.0,7.141469661894966,0.28
746,37400.0,2.967172439437593,0.40
747,37450.0,-2.2760790554106984,0.30
748,37500.0,2.6204497593792513,0.38
749,37550.0,7.293574216451303,0.28
750,37600.0,4.9828853185782025,0.35
751,37650.0,-0.9876860734306336,0.30
752,37700.0,-0.6800228953773346,0.38
753,37750.0,5.154572576568373,0.31
754,37800.0,7.067366650642462,0.36
755,37850.0,1.4344688002747912,0.32
756,37900.0,-2.0257486697858615,0.39
757,37950.0,2.106348967101705,0.33
758,38000.0,7.798004963446059,0.39
759,38050.0,5.25569090709786,0.31
760,38100.0,-1.0425316622578862,0.37
761,38150.0,-0.6059024409559615,0.28
762,38200.0,6.132481597295939,0.41
763,38250.0,7.236041779887673,0.34
764,38300.0,0.7993218551829333,0.39
765,38350.0,-2.276578756631997,0.27
766,38400.0,3.5807330257524352,0.35
767,38450.0,7.5262208596513,0.29
768,38500.0,3.8647820088261025,0.37
769,38550.0,-1.1777782684173155,0.32
770,38600.0,0.2320222364405855,0.38
771,38650.0,6.689808734676871,0.32
772,38700.0,6.049799006981945,0.39
773,38750.0,0.736115087779456,0.35
774,38800.0,-1.9633305642039662,0.38
775,38850.0,4.357745622355985,0.32
776,38900.0,7.724984843886643,0.39
777,38950.0,3.555013594551426,0.34
778,39000.0,-2.342500273293483,0.37
779,39050.0,1.2222758620593837,0.30
780,39100.0,8.338985277059072,0.37
781,39150.0,5.5346789574184445,0.26
782,39200.0,0.41737916567479205,0.41
783,39250.0,-1.5450751530959468,0.35
784,39300.0,5.33205007633298,0.37
785,39350.0,8.15553040874002,0.33
786,39400.0,0.7921039095184272,0.39
787,39450.0,-2.429975569470829,0.32
788,39500.0,2.0512195859361197,0.42
789,39550.0,7.7459767505311286,0.31
790,39600.0,5.119979101738556,0.36
791,39650.0,-1.2868820191957302,0.32
792,39700.0,-0.4149220536832261,0.42
793,39750.0,5.509587235410244,0.35
794,39800.0,7.553524703114413,0.44
795,39850.0,1.701865163777109,0.35
796,39900.0,-2.597886639075461,0.39
797,39950.0,3.043758091612491,0.31
798,40000.0,7.720702732020737,0.45
799,40050.0,4.027676510460145,0.38
800,40100.0,-2.739789726820769,0.45
801,40150.0,0.23037287914812055,0.38
802,40200.0,5.9882951568375855,0.44
803,40250.0,6.148899010851052,0.35
804,40299.0,2.382267090523852,0.38
805,40350.0,-2.2983898776675655,0.28
806,40400.0,2.9440902721234226,0.35
807,40450.0,7.697338384904106,0.31
808,40500.0,3.411770454154551,0.44
809,40550.0,-2.278095262718994,0.35
810,40600.0,0.28090868374555455,0.42
811,40650.0,7.798769046093151,0.37
812,40700.0,6.085551676320553,0.43
813,40750.0,-0.7614932824550373,0.30
814,40800.0,-2.2580510899993973,0.39
815,40850.0,4.666481018289702,0.33
816,40900.0,7.574488697294219,0.40
817,40950.0,2.5675645134706535,0.32
818,41000.0,-2.3125762860241306,0.40
819,41050.0,1.084234588986284,0.32
820,41100.0,6.984841712336482,0.43
821,41150.0,5.310932363366282,0.34
822,41200.0,-1.0793439046487583,0.38
823,41250.0,-1.4976490871537136,0.30
824,41300.0,5.1260310328194,0.40
825,41350.0,7.48523021101951,0.32
826,41400.0,1.6509096733426858,0.39
827,41450.0,-2.4883126772886515,0.32
828,41500.0,2.1660215840024115,0.39
829,41549.0,6.418530361381792,0.33
830,41600.0,4.935520083658609,0.43
831,41650.0,-1.6453395645096607,0.34
832,41700.0,-0.6118532600597768,0.41
833,41750.0,6.249421642775435,0.31
834,41800.0,7.18701899305438,0.37
835,41850.0,0.7874310426983446,0.30
836,41899.0,-2.232064790688131,0.34
837,41950.0,3.4507901716755605,0.32
838,42000.0,7.888092972477629,0.37
839,42050.0,3.43221060819344,0.30
840,42100.0,-1.894045288264432,0.36
841,42150.0,0.24121522587242428,0.29
842,42200.0,6.575612330840297,0.35
843,42250.0,6.741467602251385,0.31
844,42299.0,2.244781054139016,0.35
845,42350.0,-1.7861321511741046,0.31
846,42400.0,3.592672536616906,0.39
847,42450.0,7.172909984954811,0.30
848,42500.0,3.5556315862896613,0.39
849,42550.0,-2.293833724913054,0.36
850,42600.0,0.0005254890185566463,0.46
851,42650.0,7.05647012013114,0.32
852,42700.0,5.203997722967292,0.34
853,42750.0,-0.5731959908074873,0.33
854,42799.0,-2.171899078467123,0.38
855,42850.0,4.82618632890831,0.31
856,42900.0,7.998972383458106,0.42
857,42950.0,2.211405858925077,0.34
858,43000.0,-2.1172329550801043,0.40
859,43050.0,2.0727660281226328,0.31
860,43100.0,7.257311985782657,0.39
861,43149.0,6.776780023062037,0.33
862,43200.0,-0.7469517995858164,0.43
863,43250.0,-1.5105030808259996,0.32
864,43300.0,5.176996917418132,0.37
865,43350.0,7.631184032063125,0.33
866,43400.0,0.6253850029127324,0.35
867,43450.0,-2.6211499984753246,0.34
868,43499.0,0.06210940655852415,0.41
869,43549.0,6.8488944012023705,0.33
870,43600.0,4.531166868412893,0.42
871,43650.0,-1.382044213010981,0.34
872,43700.0,0.2878387024890823,0.40
873,43750.0,6.712645311414751,0.35
874,43800.0,7.938751801100505,0.42
875,43850.0,0.6228760329041525,0.33
876,43900.0,-2.786963334186665,0.40
877,43950.0,3.165620092778039,0.32
878,44000.0,7.449984549413765,0.43
879,44050.0,3.6410591895943365,0.32
880,44100.0,-1.2845609256862303,0.44
881,44150.0,0.3950867213517544,0.32
882,44200.0,6.753219976164807,0.42
883,44250.0,6.574910162122229,0.36
884,44300.0,0.6078843928758775,0.47
885,44350.0,-1.170481666247082,0.36
886,44400.0,4.274697899384824,0.47
887,44450.0,7.943060535493199,0.36
888,44500.0,2.008185953727313,0.41
889,44550.0,-2.2045553680208174,0.37
890,44600.0,1.6991876820605976,0.46
891,44650.0,7.521952446501881,0.40
892,44700.0,5.35652530526694,0.46
893,44750.0,-0.46760411851150696,0.35
894,44800.0,-1.5517701679203335,0.46
895,44850.0,5.755176131581784,0.39
896,44900.0,7.148873053755407,0.47
897,44950.0,1.6883582805582331,0.39
898,45000.0,-2.836344237881349,0.45
899,45050.0,1.9060885194348312,0.49
900,45100.0,8.255718921782039,0.51
901,45150.0,5.423590621058157,0.38
902,45200.0,-1.7742810089212182,0.38
903,45250.0,-0.7948494022589689,0.34
904,45300.0,5.243409220749948,0.50
905,45350.0,7.024128222429873,0.43
906,45400.0,1.2672961879424964,0.51
907,45450.0,-1.5786775051600386,0.40
908,45500.0,3.5404558959479546,0.47
909,45550.0,7.505432838020566,0.37
910,45600.0,3.73862863828403,0.44
911,45650.0,-2.746092667106897,0.33
912,45700.0,0.5127240748786992,0.48
913,45750.0,6.557912666617702,0.35
914,45800.0,6.779736650545704,0.41
915,45850.0,-0.04014077083029388,0.35
916,45900.0,-1.6147758039146605,0.43
917,45950.0,4.006433997637151,0.37
918,46000.0,7.186316674202966,0.46
919,46050.0,3.526017307785762,0.38
920,46100.0,-1.5407205744489239,0.50
921,46150.0,1.160382883934277,0.41
922,46200.0,7.300005702934202,0.49
923,46250.0,6.940487068976791,0.39
924,46300.0,-0.5506971306418951,0.43
925,46350.0,-1.052234093569441,0.40
926,46400.0,4.7684179588458715,0.49
927,46450.0,7.148044862230327,0.37
928,46500.0,2.8212607850219764,0.48
929,46549.0,-0.7824801809886206,0.52
930,46600.0,1.5251640534986304,0.47
931,46650.0,8.294370095070944,0.43
932,46700.0,5.80460395526128,0.51
933,46750.0,-1.4734171550751998,0.40
934,46800.0,-0.4627944709585705,0.47
935,46850.0,5.43181978035188,0.36
936,46900.0,7.404753525635083,0.51
937,46950.0,1.4002265244839693,0.41
938,47000.0,-2.279914677466848,0.46
939,47050.0,2.0423959114798325,0.37
940,47100.0,7.479508354243576,0.48
941,47150.0,5.1532023849603865,0.37
942,47200.0,-2.4102716851789756,0.44
943,47250.0,-0.42199492908373193,0.41
944,47300.0,6.21380382997831,0.48
945,47350.0,6.484916755753067,0.35
946,47400.0,0.9883715067500902,0.43
947,47450.0,-1.7012145508703145,0.37
948,47500.0,2.5764360886200635,0.46
949,47550.0,8.218087661795863,0.40
950,47600.0,3.3096564165831825,0.48
951,47650.0,-1.8966974455458412,0.42
952,47700.0,-0.39870456926193554,0.50
953,47750.0,6.123969924664248,0.42
954,47799.0,8.131739208801866,0.48
955,47850.0,-0.13001925595721087,0.35
956,47900.0,-1.3988957343555484,0.37
957,47950.0,4.001438558468557,0.33
958,48000.0,7.327159215741618,0.53
959,48050.0,3.5488999035737443,0.42
960,48100.0,-2.792032675445332,0.45
961,48149.0,-0.7507832248328681,0.32
962,48200.0,7.40496356096667,0.40
963,48250.0,5.4195500288711616,0.32
964,48300.0,-0.5025591571349115,0.39
965,48350.0,-1.3523006180176824,0.28
966,48400.0,5.282126769350423,0.35
967,48450.0,7.618246438253378,0.30
968,48500.0,1.9966806481656945,0.35
969,48549.0,-1.5519556900094007,0.34
970,48600.0,1.8066860045655293,0.43
971,48650.0,7.1129950401739475,0.31
972,48700.0,5.209777066579102,0.37
973,48750.0,-1.149429646368835,0.36
974,48800.0,-1.1447881977634298,0.44
975,48850.0,5.494549741641354,0.33
976,48900.0,7.657299405547932,0.34
977,48950.0,0.8687902075935525,0.26
978,49000.0,-1.8880793792710278,0.35
979,49049.0,0.551012531235072,0.33
980,49100.0,7.958251959445812,0.40
981,49150.0,4.643903061738149,0.37
982,49200.0,-2.0439730614631917,0.41
983,49250.0,-0.6633344677804422,0.36
984,49300.0,7.076798513216883,0.52
985,49350.0,6.534516863307205,0.41
986,49399.0,3.4961669752213793,0.46
987,49450.0,-2.1292082380267083,0.35
988,49500.0,4.269162879688446,0.42
989,49550.0,7.575192730135848,0.32
990,49600.0,2.936034116583086,0.43
991,49650.0,-2.123190908947797,0.36
992,49700.0,0.5519753822320643,0.44
993,49749.0,5.401017708782369,0.37
994,49799.0,7.57587941473699,0.38
995,49850.0,-0.6352264717815044,0.30
996,49900.0,-1.5200688507451234,0.37
997,49950.0,4.268870144309824,0.36
998,50000.0,7.462712343285415,0.53
999,50049.0,6.251008109758589,0.44
1000,50100.0,-2.5281326879024,0.47
1001,50149.0,-1.0657424334898993,0.40
1002,50200.0,7.667199182098484,0.54
1003,50250.0,4.8835351656097075,0.44
1004,50299.0,0.6029583283932318,0.52
1005,50350.0,-1.54170328077022,0.38
1006,50400.0,5.1041695618147225,0.34
1007,50449.0,8.220541001558303,0.30
1008,50500.0,1.9662581235675982,0.43
1009,50549.0,-2.179286647768634,0.30
1010,50600.0,2.4919565880111385,0.46
1011,50649.0,6.087498868459721,0.36
1012,50700.0,4.3136540047527,0.44
1013,50750.0,-1.084537356793322,0.42
1014,50800.0,-1.029019133146888,0.46
1015,50849.0,4.232956919660826,0.46
1016,50900.0,6.207315584190701,0.51
1017,50950.0,1.5457947203210005,0.44
1018,51000.0,-1.7811033204774493,0.50
1019,51049.0,0.42986168837954963,0.30
1020,51100.0,7.321649445587591,0.40
1021,51150.0,3.367427117714225,0.41
1022,51200.0,-2.60454831168927,0.53
1023,51249.0,-1.9286205701522077,0.45
1024,51300.0,6.221099985369335,0.50
1025,51349.0,7.084724313754469,0.36
1026,51400.0,-0.655315167314702,0.39
1027,51450.0,-2.0732311323971726,0.32
1028,51500.0,4.146833162873844,0.38
1029,51549.0,7.8543760680926535,0.35
1030,51600.0,2.639569422320685,0.50
1031,51649.0,-1.8285779665136979,0.38
1032,51700.0,1.0331246435201746,0.80
